[2177.39990234375, -296.389892578125, 0.2721252313734573, 1707.950358202046, 2.259359668069161, 361.63155614037737]
[-164.00994873046875, 445.6201171875, 0.12759999831936752, 1419.9247424915702, 0.13041302382166375, 1055.2619054058084]
[518.969970703125, 116.199951171875, 1.5710140035568565, 1336.8444956507237, 0.12669627271025688, 280493.0778060654]
[440.179931640625, 35.489990234375, 1.581906037154663, 1427.6993572945794, 0.1265445636181124, 278563.60049723793]
[-903.909912109375, -347.079833984375, 3.0823377029431915, 1409.504772579265, 1.550711272942334, 345.10566074293297]
[-1539.059814453125, -357.6298828125, 3.0095560872748783, 1409.6205300929812, 1.6277914806346376, 67.42819192920338]
[-716.070068359375, -33.550048828125, 2.2675602857638224, 1275.5662407576003, 2.9550482054702085, 88459.21997305298]
[-1243.5299072265625, -278.4600830078125, 2.94586494930791, 1351.7100041659385, 2.9553976981380665, 85977.42613263807]
[-1652.949951171875, -368.1099853515625, 2.913850622026359, 1408.2436944761635, 2.955688093602072, 84441.37529910356]
[-717.0400390625, 35.199951171875, 2.032265568315579, 1276.7499321885164, 2.956886778850365, 74714.99902012259]
[-1232.5298461914062, -330.3599853515625, 2.883136622739246, 1349.2450704339738, 2.9571057376333587, 72610.66096157674]
[-682.510009765625, 104.1700439453125, 1.74289435600316, 1274.5185774887407, 2.9580017080712384, 63491.69370082166]
[-629.1200180053711, 151.179931640625, 1.2963885709499732, 1282.400856901581, 2.959751927248281, 53916.55850004591]
[-691.0100078582764, 121.9100341796875, 0.8169833992123071, 1292.8555720851487, 2.9636976676866738, 46091.426311286166]
[-732.669921875, 77.7900390625, 0.36432794256003176, 1302.5347959367464, 2.969108858162989, 39477.41608912428]
[-713.8900146484375, 44.8800048828125, 0.18599451930900945, 1307.786579380087, 2.975827688448567, 33388.694577821996]
[-712.02001953125, 10.14990234375, 0.06464866240865064, 1303.0429756866927, 2.9852356337553125, 28418.357112214493]
[-671.669921875, 10.0, 0.05110600004441565, 1299.657806256667, 2.9977390847554077, 24286.322490316597]
[598.75, 914.8999633789062, 1.997667863342318, 1378.8076147953614, 3.0389207624183454, 15020.069537494877]
[1509.39990234375, -1100.260009765625, 0.762589384658233, 1752.7300167319092, 0.5735192004128181, 26.775104404267868]
[-368.52001953125, 161.29998779296875, 0.6264961189819108, 1323.7234373605254, 0.06773864405265909, 10394.785772322854]
[-1.14990234375, 826.3799438476562, 1.5251963238993553, 1552.752840949067, 2.2047121292766247, 831.786941805232]
[513.969970703125, -277.22998046875, 3.116052381159823, 1282.499200431163, 2.1551577183469313, 179936.29283686844]
[576.840087890625, -405.81005859375, 2.0538403372140035, 1289.1938568137696, 2.154722874699389, 151961.9312416513]
[391.050048828125, -186.369873046875, 1.551103291186303, 1303.1336815760205, 2.1543502446052876, 126680.99945787922]
[321.3800048828125, -179.7998046875, 1.2758850648181648, 1311.9714670930987, 2.151763293784858, 105743.98991391808]
[-343.97998046875, -389.9100036621094, 2.41516885534338, 1253.4483363459574, 1.5707963267948966, 0.0]
[1514.8599853515625, -3193.5, 2.982603255234129, 1235.9186018498513, 2.099182295964508, 90929.4752808297]
